long,lat,date,apn,address,city,zip,units
-118.32516,33.98711,2006-06-01T00:00:00Z,,2914 W 59TH,Los Angeles,,2
-118.28915,33.71716,2006-06-01T00:00:00Z,,2937 S DENISON,Los Angeles,,2
-118.28915,33.71716,2006-06-01T00:00:00Z,,2937 S DENISON,Los Angeles,,2
-118.28808,34.05839,2006-06-01T00:00:00Z,,2948 LEEWARD,Los Angeles,,6
-118.33011,34.02658,2006-06-01T00:00:00Z,,3034 S EDGEHILL,Los Angeles,,2
-118.30836,34.04874,2006-06-01T00:00:00Z,,3072 W 12TH,Los Angeles,,8
-118.31317,34.0685,2006-06-01T00:00:00Z,,307 S.GRAMERCY PL,Los Angeles,,8
-118.28947,33.71569,2006-06-01T00:00:00Z,,3116 S KERCKHOFF,Los Angeles,,2
-118.31318,34.0685,2006-06-01T00:00:00Z,,311 S. GRAMERCY PL,Los Angeles,,16
-118.25332,34.01428,2006-06-01T00:00:00Z,,3215 S BOAZ,Los Angeles,,2
-118.243088,34.150809,2006-06-01T00:00:00Z,,321 N BELMONT,Los Angeles,,2
-118.314225,34.06804,2006-06-01T00:00:00Z,,327 S WILTON,Los Angeles,,12
-118.47224,33.99808,2006-06-01T00:00:00Z,,332 S RENNIE,Los Angeles,,4
-118.243085,34.151252,2006-06-01T00:00:00Z,,333 N BELMONT,Los Angeles,,2
-118.26391,34.06837,2006-06-01T00:00:00Z,,333 N UNION,Los Angeles,,10
-118.27842,34.11139,2006-06-01T00:00:00Z,,3341 W ROWENA,Los Angeles,,2
-118.17342,34.08513,2006-06-01T00:00:00Z,,3343 PORTOLA,Los Angeles,,2
-118.34691,34.02443,2006-06-01T00:00:00Z,,3436 FIELD,Los Angeles,,2
-118.21325,34.08786,2006-06-01T00:00:00Z,,3547 N MARMION,Los Angeles,,2
-118.23997,34.058526,2006-06-01T00:00:00Z,,351 E SUNSET,Los Angeles,,2
-118.404745,34.025628,2006-06-01T00:00:00Z,,3632 S JASMINE,Los Angeles,,2
-118.40321,34.01952,2006-07-01T00:00:00Z,,3641 S MOTOR,Los Angeles,,4
-118.42704,34.01111,2006-07-01T00:00:00Z,,3651 MCLAUGHLIN,Los Angeles,,10
-118.40432,34.02434,2006-07-01T00:00:00Z,,3665 S JASMINE,Los Angeles,,10
-118.39684,34.02655,2006-07-01T00:00:00Z,,3728 S CARDIFF,Los Angeles,,2
-118.39916,34.02105,2006-07-01T00:00:00Z,,3742 S CLARINGTON,Los Angeles,,8
-118.314427,34.054535,2006-07-01T00:00:00Z,,3751 W SAN MARINO,Los Angeles,,6
-118.26579,34.11954,2006-07-01T00:00:00Z,,3791 GRIFFITH VIEW,Los Angeles,,2
-118.26751,34.12067,2006-07-01T00:00:00Z,,3852 W VALLEYBRINK,Los Angeles,,2
-118.29263,33.74622,2006-07-01T00:00:00Z,,403 N GAFFEY,Los Angeles,,4
-118.4245,34.00033,2006-07-01T00:00:00Z,,4077 S INGLEWOOD,Los Angeles,,2
-118.4236,34.00005,2006-07-01T00:00:00Z,,4116 S INGLEWOOD,Los Angeles,,5
-118.30535,34.02643,2006-07-01T00:00:00Z,,4151 S LA SALLE,Los Angeles,,2
-118.38133,34.07154,2006-07-01T00:00:00Z,,418 S HAMEL,Los Angeles,,2
-118.396278,34.146974,2006-07-01T00:00:00Z,,4220 N LAUREL CANYON,Los Angeles,,4
-118.42857,34.14695,2006-07-01T00:00:00Z,,4231 ALLOTT,Los Angeles,,3
-118.39612,34.1473,2006-07-01T00:00:00Z,,4240 N LAUREL CANYON,Los Angeles,,11
-118.40485,34.14833,2006-07-01T00:00:00Z,,4252 N WHITSETT,Los Angeles,,3
-118.26817,34.13074,2006-07-01T00:00:00Z,,4254 N PERLITA,Los Angeles,,18
-118.26803,34.13151,2006-07-01T00:00:00Z,,4300 N PERLITA,Los Angeles,,4
-118.43581,34.14955,2006-07-01T00:00:00Z,,4325 N STERN,Los Angeles,,3
-118.41405,34.14916,2006-07-01T00:00:00Z,,4331 N COLDWATER CANYON,Los Angeles,,2
-118.34829,34.07925,2006-07-01T00:00:00Z,,434 N POINSETTIA,Los Angeles,,2
-118.33132,34.10988,2006-07-01T00:00:00Z,,4365 N CAHUENGA,Los Angeles,,2
-118.38632,34.14958,2006-07-01T00:00:00Z,,4374 N TROOST,Los Angeles,,3
-118.28197,33.99766,2006-07-01T00:00:00Z,,443 W 50TH,Los Angeles,,2
-118.28197,33.99803,2006-07-01T00:00:00Z,,444 W 49TH,Los Angeles,,2
-118.282462,33.998146,2006-07-01T00:00:00Z,,448 W 49TH,Los Angeles,,2
-118.41333,34.15367,2006-07-01T00:00:00Z,,4550 N COLDWATER CANYON,Los Angeles,,12
-118.28694,33.73175,2006-07-01T00:00:00Z,,456 W 14TH,Los Angeles,,6
-118.307047,34.077725,2006-07-01T00:00:00Z,,4601 W OAKWOOD,Los Angeles,,10
-118.29064,34.10205,2006-07-01T00:00:00Z,,4627 W PROSPECT,Los Angeles,,3
-118.41341,34.15516,2006-07-01T00:00:00Z,,4640 N COLDWATER CANYON,Los Angeles,,12
-118.45681,34.15641,2006-07-01T00:00:00Z,,4724 N KESTER,Los Angeles,,24
-118.48856,34.15631,2006-07-01T00:00:00Z,,4741 N LIBBIT,Los Angeles,,20
-118.21099,34.11724,2006-07-01T00:00:00Z,,4830 N MENDOTA,Los Angeles,,2
-118.18975,34.13455,2006-07-01T00:00:00Z,,4846 N GENEVIEVE,Los Angeles,,2
-118.405375,34.159923,2006-07-01T00:00:00Z,,4917 N WHITSETT,Los Angeles,,2
-118.17445,34.08493,2006-07-01T00:00:00Z,,4993 E TWINING,Los Angeles,,2
-118.2065,34.12074,2006-07-01T00:00:00Z,,5013 E LINCOLN,Los Angeles,,3
-118.37496,34.16138,2006-07-01T00:00:00Z,,5019 N FAIR,Los Angeles,,3
-118.37543,34.16142,2006-07-01T00:00:00Z,,5020 N KLUMP,Los Angeles,,9
-118.37496,34.1615,2006-07-01T00:00:00Z,,5025 N FAIR,Los Angeles,,5
-118.37491,34.16146,2006-07-01T00:00:00Z,,5031 N FAIR,Los Angeles,,3
-118.314665,34.07952,2006-07-01T00:00:00Z,,5031 W ROSEWOOD,Los Angeles,,4
-118.375605,34.16189,2006-07-01T00:00:00Z,,5036 KLUMP,Los Angeles,,4
-118.37496,34.16187,2006-07-01T00:00:00Z,,5037 N FAIR,Los Angeles,,4
-118.37433,34.16243,2006-07-01T00:00:00Z,,5056 N FAIR,Los Angeles,,5
-118.29754,34.06507,2006-07-01T00:00:00Z,,506 S ALEXANDRIA,Los Angeles,,16
-118.23415,34.06155,2006-08-01T00:00:00Z,,5071 E ALHAMBRA,Los Angeles,,2
-118.43087,34.16336,2006-08-01T00:00:00Z,,5100 N WOODMAN,Los Angeles,,25
-118.43087,34.16336,2006-08-01T00:00:00Z,,5100 N WOODMAN,Los Angeles,,25
-118.26607,34.00003,2006-08-01T00:00:00Z,,511 E 48TH,Los Angeles,,3
-118.30147,34.09626,2006-08-01T00:00:00Z,,5124 W DE LONGPRE,Los Angeles,,9
-118.20249,34.12273,2006-08-01T00:00:00Z,,5147 E STRATFORD,Los Angeles,,2
-118.20208,34.1181,2006-08-01T00:00:00Z,,5233 E BALTIMORE,Los Angeles,,2
-118.360297,34.165554,2006-08-01T00:00:00Z,,5240 N AUCKLAND,Los Angeles,,4
-118.401811,34.166028,2006-08-01T00:00:00Z,,5256 N CORTEEN,Los Angeles,,4
-118.3727,33.95267,2006-08-01T00:00:00Z,,5268 W ARBOR VITAE,Los Angeles,,8
-118.35685,34.09442,2006-08-01T00:00:00Z,,5329 W FOUNTAIN,Los Angeles,,2
-118.37401,33.95186,2006-08-01T00:00:00Z,,5341 W 93RD,Los Angeles,,8
-118.478332,34.069609,2006-08-01T00:00:00Z,,534 E ALTAIR,Los Angeles,,2
-118.46966,33.99463,2006-08-01T00:00:00Z,,534 E BROOKS,Los Angeles,,2
-118.374894,33.947096,2006-08-01T00:00:00Z,,5353 W 99TH,Los Angeles,,9
-118.29625,34.06425,2006-08-01T00:00:00Z,,536 S KENMORE,Los Angeles,,24
-118.16367,34.09081,2006-08-01T00:00:00Z,,5390 E HUNTINGTON,Los Angeles,,2
-118.3727,33.95267,2006-08-01T00:00:00Z,,5414 W ARBOR VITAE,Los Angeles,,8
-118.376066,33.947108,2006-08-01T00:00:00Z,,5415 W 99TH,Los Angeles,,8
-118.40573,34.16961,2006-08-01T00:00:00Z,,5431 N WHITSETT,Los Angeles,,4
-118.45785,34.16971,2006-08-01T00:00:00Z,,5443 N KESTER,Los Angeles,,12
-118.52513,34.17054,2006-08-01T00:00:00Z,,5501 N NEWCASTLE,Los Angeles,,71
-118.37488,34.17015,2006-08-01T00:00:00Z,,5502 N KLUMP,Los Angeles,,2
-118.31571,33.99216,2006-08-01T00:00:00Z,,5502 S CIMARRON,Los Angeles,,2
-118.45784,34.17066,2006-08-01T00:00:00Z,,5507 N KESTER,Los Angeles,,8
-118.29609,33.94775,2006-08-01T00:00:00Z,,5513 W 97TH,Los Angeles,,7
-118.457585,34.171292,2006-08-01T00:00:00Z,,5519 N KESTER,Los Angeles,,8
-118.38139,34.17295,2006-08-01T00:00:00Z,,5625 N FARMDALE,Los Angeles,,6
-118.32382,34.08376,2006-08-01T00:00:00Z,,5641 W MELROSE,Los Angeles,,21
-118.32382,34.08376,2006-08-01T00:00:00Z,,5641 W MELROSE,Los Angeles,,21
-118.36078,34.17348,2006-09-01T00:00:00Z,,5645 N AUCKLAND,Los Angeles,,2
-118.3239,34.08413,2006-09-01T00:00:00Z,,5752 W CAMERFORD,Los Angeles,,5
-118.32407,34.08413,2006-09-01T00:00:00Z,,5758 W CAMERFORD,Los Angeles,,5
-118.32423,34.08413,2006-09-01T00:00:00Z,,5764 W CAMERFORD,Los Angeles,,6
-118.3727,33.95267,2006-09-01T00:00:00Z,,5826 W ARBOR VITAE,Los Angeles,,12
-118.3727,33.95267,2006-09-01T00:00:00Z,,5832 W ARBOR VITAE,Los Angeles,,10
-118.384774,33.949555,2006-09-01T00:00:00Z,,5843 W 96TH,Los Angeles,,6
-118.38491,33.94968,2006-09-01T00:00:00Z,,5855 W 96TH,Los Angeles,,8
-118.38491,33.95121,2006-09-01T00:00:00Z,,5860 W 93RD,Los Angeles,,92
-118.19006,34.12046,2006-09-01T00:00:00Z,,5903 E MERIDIAN,Los Angeles,,2
-118.32211,33.9813,2006-09-01T00:00:00Z,,5918 S WEST,Los Angeles,,5
-118.32002,34.100594,2006-09-01T00:00:00Z,,5957 W CARLTON,Los Angeles,,8
-118.32002,34.100594,2006-09-01T00:00:00Z,,5957 W CARLTON,Los Angeles,,8
-118.32002,34.10019,2006-09-01T00:00:00Z,,5958 W CARLTON,Los Angeles,,8
-118.32019,34.10076,2006-09-01T00:00:00Z,,6001 W CARLTON,Los Angeles,,8
-118.32019,34.10076,2006-09-01T00:00:00Z,,6001 W CARLTON,Los Angeles,,8
-118.35007,34.06448,2006-09-01T00:00:00Z,,600 S RIDGELEY,Los Angeles,,6
-118.30722,34.08191,2006-09-01T00:00:00Z,,601 N SERRANO,Los Angeles,,4
-118.35007,34.06456,2006-09-01T00:00:00Z,,606 S RIDGELEY,Los Angeles,,6
-118.31815,34.08216,2006-09-01T00:00:00Z,,611 N BRONSON,Los Angeles,,2
-118.32314,34.10499,2006-09-01T00:00:00Z,,6120 FRANKLIN,Los Angeles,,7
-118.35007,34.06439,2006-09-01T00:00:00Z,,612 S RIDGELEY,Los Angeles,,6
-118.32366,34.10506,2006-09-01T00:00:00Z,,6138 W FRANKLIN,Los Angeles,,2
-118.18421,34.12197,2006-09-01T00:00:00Z,,6154 E MYOSOTIS,Los Angeles,,3
-118.318015,34.082164,2006-09-01T00:00:00Z,,617 N BRONSON,Los Angeles,,2
-118.36873,34.08209,2006-09-01T00:00:00Z,,618 N HARPER,Los Angeles,,2
-118.35007,34.06423,2006-09-01T00:00:00Z,,618 S RIDGELEY,Los Angeles,,6
-118.30476,33.98299,2006-09-01T00:00:00Z,,6201 S DENKER,Los Angeles,,3
-118.23952,34.06822,2006-09-01T00:00:00Z,,626 W LOOKOUT,Los Angeles,,4
-118.26456,34.00888,2006-09-01T00:00:00Z,,632 E 41ST,Los Angeles,,1
-118.46822,34.05654,2006-09-01T00:00:00Z,,633 S BARRINGTON,Los Angeles,,19
-118.233125,34.076023,2006-09-01T00:00:00Z,,643 W AMADOR,Los Angeles,,2
-118.331671,34.105095,2006-09-01T00:00:00Z,,6520 W FRANKLIN,Los Angeles,,10
-118.31227,34.0832,2006-09-01T00:00:00Z,,652 N GRAMERCY,Los Angeles,,2
-118.31227,34.08333,2006-09-01T00:00:00Z,,656 N GRAMERCY,Los Angeles,,2
-118.47062,34.0002,2006-09-01T00:00:00Z,,657 E ROSE,Los Angeles,,2
-118.394579,33.979447,2006-09-01T00:00:00Z,,6609 N SEPULVEDA,Los Angeles,,3
-118.394574,33.97943,2006-09-01T00:00:00Z,,6615 SEPULVEDA,Los Angeles,,4
-118.43959,34.19131,2006-09-01T00:00:00Z,,6620 N HAZELTINE,Los Angeles,,13
-118.39457,33.979413,2006-09-01T00:00:00Z,,6621 SEPULVEDA,Los Angeles,,4
-118.37559,34.05718,2006-09-01T00:00:00Z,,6715 W WHITWORTH,Los Angeles,,4
-118.370165,34.192615,2006-09-01T00:00:00Z,,6716 N VINELAND,Los Angeles,,5
-118.33987,34.11734,2006-09-01T00:00:00Z,,6740 W HILLPARK,Los Angeles,,1
-118.53768,34.1943,2006-09-01T00:00:00Z,,6815 N BAIRD,Los Angeles,,2
-118.43079,34.19524,2006-09-01T00:00:00Z,,6842 N WOODMAN,Los Angeles,,2
-118.39246,34.19665,2006-09-01T00:00:00Z,,6925 N RADFORD,Los Angeles,,4
-118.53769,34.1973,2006-09-01T00:00:00Z,,6955 N BAIRD,Los Angeles,,16
-118.27341,34.07801,2006-10-01T00:00:00Z,,700 N LA FAYETTE PARK,Los Angeles,,2
-118.4548,33.98921,2006-10-01T00:00:00Z,,700 W ANGELUS,Los Angeles,,5
-118.28428,34.24822,2006-10-01T00:00:00Z,,7019 FOOTHILL,Los Angeles,,2
-118.34252,34.10447,2006-10-01T00:00:00Z,,7025 FRANKLIN,Los Angeles,,33
-118.37603,33.9746,2006-10-01T00:00:00Z,,7046 S FLIGHT,Los Angeles,,3
-118.24217,34.06161,2006-10-01T00:00:00Z,,704 N HILL,Los Angeles,,2
-118.3739,34.08397,2006-10-01T00:00:00Z,,708 N CROFT,Los Angeles,,6
-118.3761,33.97454,2006-10-01T00:00:00Z,,7100 S FLIGHT,Los Angeles,,3
-118.31748,33.97528,2006-10-01T00:00:00Z,,7106 S VAN NESS,Los Angeles,,2
-118.462638,33.992475,2006-10-01T00:00:00Z,,710 E MILWOOD,Los Angeles,,2
-118.462638,33.992475,2006-10-01T00:00:00Z,,710 E MILWOOD,Los Angeles,,2
-118.28765,33.93132,2006-10-01T00:00:00Z,,715 W IMPERIAL,Los Angeles,,5
-118.36059,34.06172,2006-10-01T00:00:00Z,,730 S ORANGE GROVE AVE,Los Angeles,,3
-118.431115,34.204546,2006-10-01T00:00:00Z,,7350 N WOODMAN,Los Angeles,,10
-118.36066,34.06158,2006-10-01T00:00:00Z,,736 S ORANGE GROVE,Los Angeles,,2
-118.39482,33.97406,2006-10-01T00:00:00Z,,7401 S SEPULVEDA,Los Angeles,,20
-118.3603,34.06145,2006-10-01T00:00:00Z,,743 S OGDEN,Los Angeles,,4
-118.28424,33.75054,2006-10-01T00:00:00Z,,756 N CENTER,Los Angeles,,2
-118.47688,33.99101,2006-10-01T00:00:00Z,,815 S OCEAN FRONT,Los Angeles,,8
-118.4596,33.99386,2006-10-01T00:00:00Z,,821 E SUPERBA,Los Angeles,,2
-118.439853,33.957152,2006-10-01T00:00:00Z,,8220 W MANCHESTER,Los Angeles,,32
-118.326187,34.08963,2006-10-01T00:00:00Z,,805 N WILCOX,Los Angeles,,2
-118.26911,33.78045,2006-10-01T00:00:00Z,,827 N NEPTUNE,Los Angeles,,4
-118.29574,34.05689,2006-10-01T00:00:00Z,,827 S CATALINA,Los Angeles,,4
-118.37453,34.08645,2006-10-01T00:00:00Z,,839 N CROFT,Los Angeles,,2
-118.30054,34.05659,2006-10-01T00:00:00Z,,842 S IROLO,Los Angeles,,28
-118.37453,34.08687,2006-10-01T00:00:00Z,,8430 W WILLOUGHBY,Los Angeles,,4
-118.37453,34.08659,2006-10-01T00:00:00Z,,845 N CROFT,Los Angeles,,6
-118.37453,34.08672,2006-10-01T00:00:00Z,,847 N CROFT,Los Angeles,,4
-118.32593,34.05912,2006-10-01T00:00:00Z,,849 S LUCERNE,Los Angeles,,18
-118.34709,34.08681,2006-10-01T00:00:00Z,,850 N ALTA VISTA,Los Angeles,,4
-118.5407,34.22548,2006-10-01T00:00:00Z,,8527 N YOLANDA,Los Angeles,,2
-118.37774,34.05295,2006-10-01T00:00:00Z,,8547 W ALCOTT,Los Angeles,,2
-118.259345,34.07327,2006-10-01T00:00:00Z,,858 N ECHO PARK,Los Angeles,,5
-118.419166,33.95951,2006-11-01T00:00:00Z,,8601 S LINCOLN,Los Angeles,,768
-118.380296,34.073453,2006-11-01T00:00:00Z,,8618 W 3RD,Los Angeles,,4
-118.44727,34.2269,2006-11-01T00:00:00Z,,8620 N TILDEN,Los Angeles,,2
-118.282845,33.957779,2006-11-01T00:00:00Z,,8743 S FIGUEROA,Los Angeles,,9
-118.260251,34.005563,2006-11-01T00:00:00Z,,878 E 43RD,Los Angeles,,2
-118.30494,34.05567,2006-11-01T00:00:00Z,,900 S HOBART,Los Angeles,,10
-118.29901,34.05547,2006-11-01T00:00:00Z,,909 S MARIPOSA,Los Angeles,,4
-118.28038,34.08516,2006-11-01T00:00:00Z,,918 N MALTMAN,Los Angeles,,17
-118.46772,34.05055,2006-11-01T00:00:00Z,,918 S WESTGATE,Los Angeles,,5
-118.3821,34.06023,2006-11-01T00:00:00Z,,918 S WOOSTER,Los Angeles,,2
-118.29014,33.96704,2006-11-01T00:00:00Z,,927 W 80TH,Los Angeles,,2
-118.37133,33.95187,2006-11-01T00:00:00Z,,9304 S GLASGOW,Los Angeles,,9
-118.38366,33.95165,2006-11-01T00:00:00Z,,9306 S BELFORD,Los Angeles,,8
-118.290428,33.962565,2006-11-01T00:00:00Z,,933 W 84TH,Los Angeles,,5
-118.36228,34.0585,2006-12-01T00:00:00Z,,938 S ORANGE GROVE,Los Angeles,,8
-118.29048,33.96276,2006-12-01T00:00:00Z,,939 W 84TH,Los Angeles,,16
-118.37709,33.950494,2006-12-01T00:00:00Z,,9404 S AVIATION,Los Angeles,,6
-118.38538,33.95077,2006-12-01T00:00:00Z,,9410 AIRPORT,Los Angeles,,20
-118.377119,33.950431,2006-12-01T00:00:00Z,,9416 S AVIATION,Los Angeles,,5
-118.37653,33.95033,2006-12-01T00:00:00Z,,9419 S ISIS,Los Angeles,,8
-118.28739,34.05417,2006-12-01T00:00:00Z,,944 S ELDEN,Los Angeles,,6
-118.38422,33.95007,2006-12-01T00:00:00Z,,9501 BELFORD,Los Angeles,,6
-118.24653,33.95022,2006-12-01T00:00:00Z,,9515 S COMPTON,Los Angeles,,5
-118.38435,33.94911,2006-12-01T00:00:00Z,,9605 BELFORD,Los Angeles,,8
-118.310993,34.053673,2006-12-01T00:00:00Z,,960 S ST ANDREWS,Los Angeles,,3
-118.2698,33.94861,2006-12-01T00:00:00Z,,9617 S SAN PEDRO,Los Angeles,,4
-118.29047,34.00656,2006-12-01T00:00:00Z,,961 W 42ND,Los Angeles,,6
-118.38436,33.94858,2006-12-01T00:00:00Z,,9625 S BELFORD,Los Angeles,,7
-118.18771,34.1361,2006-12-01T00:00:00Z,,962 W NEOLA,Los Angeles,,2
-118.263956,34.045197,2006-12-01T00:00:00Z,,963 W FIGUEROA,Los Angeles,,2
-118.30709,34.05334,2006-12-01T00:00:00Z,,980 S OXFORD,Los Angeles,,2
-118.252716,34.069583,2006-12-01T00:00:00Z,,965 N EVERETT,Los Angeles,,4
-118.45768,33.967566,2006-12-01T00:00:00Z,,5509 S OCEAN FRONT,Los Angeles,,3
-118.3459,34.08555,2007-01-03T00:00:00Z,,808 1/2 N FORMOSA AVE,Los Angeles,90046,3
-118.335579,34.051786,2007-01-04T00:00:00Z,,1228 S RIMPAU BLVD,Los Angeles,90019,2
-118.38848,34.20604,2007-01-05T00:00:00Z,,11721 W RUNNYMEDE ST,Los Angeles,91605,2
-118.32333,34.10499,2007-01-08T00:00:00Z,,6126 W FRANKLIN AVE,Los Angeles,90028,2
-118.44954,34.15574,2007-01-11T00:00:00Z,,4632 N VISTA DEL MONTE AVE,Los Angeles,91403,5
-118.44954,34.15588,2007-01-11T00:00:00Z,,4640 N VISTA DEL MONTE AVE,Los Angeles,91403,7
-118.44954,34.15601,2007-01-11T00:00:00Z,,4646 N VISTA DEL MONTE AVE,Los Angeles,91403,5
-118.25847,34.0756,2007-01-12T00:00:00Z,,1121 N ECHO PARK AVE,Los Angeles,90026,2
-118.4665,34.15776,2007-01-12T00:00:00Z,,4805 N SEPULVEDA BLVD,Los Angeles,91403,8
-118.4665,34.15793,2007-01-12T00:00:00Z,,4809 N SEPULVEDA BLVD,Los Angeles,91403,8
-118.46656,34.15811,2007-01-12T00:00:00Z,,4815 N SEPULVEDA BLVD,Los Angeles,91403,8
-118.299855,34.051151,2007-01-16T00:00:00Z,,1048 S NORMANDIE AVE,Los Angeles,90006,3
-118.370866,34.163105,2007-01-22T00:00:00Z,,11005 W OTSEGO ST,Los Angeles,91601,6
-118.34783,34.028127,2007-01-25T00:00:00Z,,2902 S PALM GROVE AVE,Los Angeles,90016,4
-118.31001,34.05775,2023-11-02T00:00:00Z,,806  S MANHATTAN  PL,Los Angeles,90005,6
-118.30497,34.06285,2007-01-30T00:00:00Z,,618 S HOBART BLVD,Los Angeles,90005,22
-118.45743,34.04082,2007-01-31T00:00:00Z,,11818 W IDAHO AVE 1-8,Los Angeles,90025,8
-118.45731,34.0409,2007-02-02T00:00:00Z,,11816 W IDAHO AVE 1-6,Los Angeles,90025,6
-118.45744,34.04082,2007-02-02T00:00:00Z,,1600 S WESTGATE AVE 1-33,Los Angeles,90025,5
-118.46797,33.98721,2007-02-02T00:00:00Z,,414 E VENICE WAY,Los Angeles,90291,2
-118.45431,34.04783,2007-02-05T00:00:00Z,,1415 S BUTLER AVE 1-4,Los Angeles,90025,5
-118.32278,34.11722,2007-02-07T00:00:00Z,,6145 W GLEN ALDER,Los Angeles,90068,2
-118.43586,34.06038,2007-02-09T00:00:00Z,,10700 W WILSHIRE BLVD 1-58,Los Angeles,90024,32
-118.43596,34.06036,2007-02-09T00:00:00Z,,10712  WILSHIRE,Los Angeles,90024,9
-118.37919,34.05449,2007-02-09T00:00:00Z,,1236 S SHERBOURNE AVE 1-7,Los Angeles,90035,7
-118.37918,34.05443,2007-02-09T00:00:00Z,,1240 S SHERBOURNE DR 1-20,Los Angeles,90035,8
-118.23823,34.06665,2007-02-09T00:00:00Z,,975 1/2 CHUNG KING RD,Los Angeles,90012,2
-118.46214,34.04701,2007-02-13T00:00:00Z,,1231 S GRANVILLE AVE 1-8,Los Angeles,90025,9
-118.4621,34.04696,2007-02-13T00:00:00Z,,1235 S GRANVILLE AVE 1-8,Los Angeles,90025,8
-118.20807,34.04211,2007-02-13T00:00:00Z,,2529 1/2 E GLEASON AVE,Los Angeles,90033,3
-118.46327,34.04591,2007-02-14T00:00:00Z,,1234 S ARMACOST AVE 1-6,Los Angeles,90025,6
-118.46321,34.04585,2007-02-14T00:00:00Z,,1238 S ARMACOST AVE 1-9,Los Angeles,90025,9
-118.307197,34.093075,2007-02-14T00:00:00Z,,5417 W LEXINGTON AVE,Los Angeles,90029,2
-118.321065,34.092338,2007-02-15T00:00:00Z,,1154 N BEACHWOOD DR,Los Angeles,90038,2
-118.375168,34.15751,2007-02-16T00:00:00Z,,11214 W CAMARILLO ST,Los Angeles,91602,3
-118.37526,34.15732,2007-02-16T00:00:00Z,,11218 W CAMARILLO ST,Los Angeles,91602,4
-118.37543,34.15732,2007-02-16T00:00:00Z,,11224 W CAMARILLO ST,Los Angeles,91602,4
-118.30151,34.07793,2007-02-21T00:00:00Z,,407 N NORMANDIE PL,Los Angeles,90004,2
-118.425577,34.061846,2007-02-22T00:00:00Z,,1440 1/2 S BEVERLY GLEN BLVD,Los Angeles,90024,12
-118.36251,34.07786,2021-07-13T00:00:00Z,,360  N HAYWORTH  AVE,Los Angeles,90048,6
-118.37152,34.16379,2023-09-19T00:00:00Z,,11033  W HARTSOOK  ST,Los Angeles,91601,4
-118.38349,34.16461,2007-03-02T00:00:00Z,,11556 W MAGNOLIA BLVD,Los Angeles,91601,6
-118.38366,34.16461,2007-03-02T00:00:00Z,,11570 W MAGNOLIA BLVD,Los Angeles,91601,7
-118.43805,34.056525,2007-03-06T00:00:00Z,,10767 W WILKINS AVE,Los Angeles,90024,2
-118.438201,34.05648,2007-03-06T00:00:00Z,,10771 W WILKINS AVE,Los Angeles,90024,2
-118.42285,34.15259,2007-03-06T00:00:00Z,,4515 N FULTON AVE,Los Angeles,91423,8
-118.42285,34.15273,2007-03-06T00:00:00Z,,4519 N FULTON AVE,Los Angeles,91423,8
-118.32514,34.05813,2007-03-06T00:00:00Z,,869 S PLYMOUTH BLVD,Los Angeles,90005,29
-118.46442,34.07132,2007-03-09T00:00:00Z,,152 S SEPULVEDA BLVD,Los Angeles,90049,2
-118.27315,34.11136,2007-03-12T00:00:00Z,,3025 N ST GEORGE ST,Los Angeles,90027,2
-118.36408,34.08645,2007-03-13T00:00:00Z,,833 N EDINBURGH AVE 1-57,Los Angeles,90046,16
-118.36408,34.08645,2007-03-13T00:00:00Z,,833 N EDINBURGH AVE 1-7,Los Angeles,90046,7
-118.363895,34.086822,2007-03-13T00:00:00Z,,849 N EDINBURGH AVE,Los Angeles,90046,5
-118.363895,34.086947,2007-03-13T00:00:00Z,,855 N EDINBURGH AVE,Los Angeles,90046,6
-118.43863,34.15072,2007-03-14T00:00:00Z,,14025 W MOORPARK ST,Los Angeles,91423,24
-118.45227,34.03889,2007-03-15T00:00:00Z,,1839 1/4 S BARRINGTON AVE,Los Angeles,90025,3
-118.43204,34.05001,2007-03-19T00:00:00Z,,1901 S OVERLAND AVE 1-9,Los Angeles,90025,9
-118.370185,34.073482,2007-03-20T00:00:00Z,,127 S SWEETZER AVE,Los Angeles,90048,4
-118.43625,34.15408,2007-03-20T00:00:00Z,,4536  COLBATH,Los Angeles,91423,1
-118.43625,34.15408,2007-03-20T00:00:00Z,,4536  COLBATH,Los Angeles,91423,1
-118.432959,34.050203,2007-03-22T00:00:00Z,,1814 S SELBY AVE,Los Angeles,90025,4
-118.1791,34.07375,2007-03-22T00:00:00Z,,2412 N EASTERN AVE,Los Angeles,90032,3
-118.17909,34.07389,2007-03-22T00:00:00Z,,2418 N EASTERN AVE,Los Angeles,90032,3
-118.326366,34.048764,2007-03-23T00:00:00Z,,1239 S CRENSHAW BLVD,Los Angeles,90019,4
-118.45163,34.04722,2007-03-28T00:00:00Z,,1500 S PURDUE AVE 1-27,Los Angeles,90025,22
-118.31403,34.04317,2007-03-28T00:00:00Z,,1608 S WILTON PL,Los Angeles,90019,6
-118.40935,34.0269,2007-03-28T00:00:00Z,,3439 1/2 S MOTOR AVE,Los Angeles,90034,2
-118.31392,34.05462,2007-03-28T00:00:00Z,,3715 W SAN MARINO ST,Los Angeles,90019,8
-118.27185,34.03656,2007-03-28T00:00:00Z,,626 W 17TH ST,Los Angeles,90015,20
-118.46691,34.0508,2007-03-29T00:00:00Z,,11833 W DARLINGTON AVE 1-11,Los Angeles,90049,11
